ID, frequency
oracle:enterprise_manager_grid_control,1
oracle:enterprise_manager_database_control,1
oracle:enterprise_manager_application_server_control,1
oracle:enterprise_manager_10g,1
oracle:enterprise_manager,1
oracle:enterprise_grid_console_server,1
oracle:email_center,1
oracle:e-business_suite_application_management_pack,1
oracle:e-business_suite_access_gate,1
oracle:e-business_suite_12,1
oracle:e-business_suite_11i,1
oracle:e-business_suite,1
oracle:industry_product_suite,1
oracle:jd_edwards_enterpriseone_ep,1
oracle:jd_edwards_enterpriseone,1
oracle:javafx,1
oracle:java_system_message_queue,1
oracle:java_system_application_server,1
oracle:java_dynamic_management_kit,1
oracle:java,1
oracle:iplanet_web_server,1
oracle:internet_directory,1
oracle:interaction_center_intelligence,1
oracle:interaction_blending,1
oracle:integration_services_server,1
oracle:integrated_lights_out_manager_firmware,1
oracle:instance_management_component,1
nt:bbs_e-market,1
oracle:industry_applications,1
oracle:ilearning,1
oracle:identity_manager,1
oracle:identity_analytics,1
oracle:hyperion_strategic_finance,1
oracle:hyperion_smart_view_for_office,1
oracle:hyperion_production_reporting_server,1
oracle:hyperion_interactive_reporting,1
oracle:hyperion_financial_management,1
oracle:hyperion_bi_plus_component,1
oracle:hyperion,1
oracle:human_resources,1
oracle:human_capital_management_configuration_workbench,1
oracle:http_server,1
netleaf_limited:notjustbrowsing,1
netopia:timbuktu_pro,1
netopia:timbuktu_mac,1
netopia:r9100_router,1
netopia:r-series_routers,1
netopia:650-st_isdn_router,1
netoffice:netoffice,1
netoffice:dwins,1
netobjects:netobjects_fusion,1
netmrg:netmrg,1
netmechanica:netdecision_tftp_server,1
netmechanica:netdecision,1
netmaster:netmaster_cbw700n,1
netmaster:cbw700_software,1
netmarble:mpang.gp,1
netmanage:rumba,1
netopia:timbuktu_pro_mac,1
netlab:classsystem,1
netkit:netkit,1
netkit:linux_netkit,1
netkit-ftp:netkit_ftp,1
netkamp:netkamp_emlak_scripti,1
netjukebox:netjukebox,1
netjuke:netjuke,1
netjapan:tsushima_travel_guide,1
netiq:sentinel_agent_manager,1
netiq:sentinel,1
netiq:self_service_password_reset,1
netiq:security_solutions_for_iseries,1
netiq:security_manager,1
netiq:pssecure,1
netscape:certificate_management_system,1
netscape:personalization_engine,1
netscape:news_server,1
netscape:netscape_messaging_server_multiplexor,1
netscape:navigator,1
netscape:messanger,1
netscape:messaging_server,1
netscape:iplanet_ical,1
netscape:fasttrack_server,1
netscape:enterprise_server,1
netscape:directory_server,1
netscape:communicator,1
netscape:communications_server,1
netscape:commerce_server,1
netscape:collabra_server,1
netscape:certificate_server,1
netiq:privileged_user_manager,1
netsaro:enterprise_messenger_server,1
netsarang:xmanager_enterprise,1
netsarang:xlpd,1
netrix:x-site_manager,1
netrix:netrix_cms,1
netrisk:netrisk,1
netris:netris,1
netrik:netrik,1
netrek:netrek_vanilla_server,1
netref:netref,1
netplex-tech:xtacacsd,1
netpet:netpet_cms,1
netperf:netperf,1
netpbm:netpbm,1
netgear:ma521_driver,1
netgear:prosafe_network_management_software_300,1
netgear:prosafe_gs752txs,1
netgear:prosafe_gs752tps,1
netgear:prosafe_gs748t,1
netgear:prosafe_gs728txs,1
netgear:prosafe_gs728ts,1
netgear:prosafe_gs728tps,1
netgear:prosafe_gs725ts,1
netgear:prosafe_gs724t,1
netgear:prosafe_gs510tp,1
netgear:prosafe_fvs318n,1
netgear:prosafe_firmware,1
netgear:netgear_router,1
netgear:mr-adsl-dg834,1
netgear:me102,1
netgear:prosafe_s716t,1
netgear:gs108pe_firmware,1
netgear:gs108pe,1
netgear:fvs318,1
netgear:fvg318,1
netgear:fm114p,1
netgear:dg834gt,1
netgear:dg632_firmware,1
netgear:dg632,1
netfrontlife:netfront_life_browser,1
netforo:netforo,1
netfilter_core_team:iptables,1
netfarer:movieplay,1
neteyes:nexusway,1
netepi_case_manager:netepi_case_manager,1
netgear:wgr614,1
netiq:edirectory,1
netiq:access_manager,1
netious_cms:netious_cms,1
netious:netious_cms,1
netinvoicing:netinvoicing,1
netimage_media:element_cms,1
netgenius:multilink,1
netgear:wnr1000v3_firmware,1
netgear:wnr1000v3,1
netgear:wndr4700_firmware,1
netgear:wndr4700,1
netgear:wndap330_firmware,1
netgear:wn802t,1
netgear:wgt624,1
netscape:portable_runtime_api,1
netgear:wg602,1
netgear:wg311v1,1
netgear:wg111v2_driver,1
netgear:wg111v2,1
netgear:ssl312,1
netgear:rt338,1
netgear:rt314,1
netgear:rt311,1
netgear:rp114,1
netgear:rm356,1
netgear:readynas_raidiator,1
netgear:raidiator,1
netgear:prosafe_wnap210_firmware,1
netgear:prosafe_wnap210,1
network_instruments:niprint_lpd-lpr_print_server,1
neutrino-cms:atomic_edition,1
neuron_news:neuron_news,1
neuron:news,1
neumann:neumann_student_activities,1
neubivljiv:dota_openstats,1
netzero:zeroport,1
netxautomation:netxeib,1
netwosix:netwosix_linux,1
networkupstools:nut,1
networkmanager_project:networkmanager,1
networkice:icecap_manager,1
networkactiv:networkactiv_web_server,1
network_vision:intravue,1
network_solutions:rwhoisd,1
network_security_wizards:dragon-fire_ids,1
nevis_systems:all-mail,1
network_general:netxray,1
network_flight_recorder:network_flight_recorder,1
network_everywhere:nr041,1
network_associates:webshield_smtp,1
network_associates:webshield_e-ppliance,1
network_associates:webshield,1
network_associates:virusscan,1
network_associates:sniffer_agent,1
network_associates:pgp_freeware,1
network_associates:netshield,1
network_associates:net_tools_pki_server,1
network_associates:mcafee_e-ppliance,1
network_associates:gauntlet_firewall,1
network_associates:epolicy_orchestrator_agent,1
newmad_technologies:picowebserver,1
news_project:news,1
news_pack_project:news_pack,1
news_manager_deluxe:news_manager_deluxe,1
news_manager:news_manager,1
news_defilante_horizontale:news_defilante_horizontale,1
news:micronews,1
news2net:news2net,1
newrelic:ruby_agent,1
newphoria_corporation:reversi,1
newphoria_corporation:megaphone_music,1
newphoria_corporation:koritore,1
newphoria_corporation:auction_camera,1
newphoria_corporation:applican,1
newphoria_corporation:1.1,1
newp:news_publication_system,1
network_applied_communication_laboratory:shimane_prefecture_cms,1
newlog:netsupport_manager,1
newlife_blogger:newlife_blogger,1
newgensoft:omnidocs,1
newearthpt:imgupload,1
newatlanta:servletexec,1
newanz:newsoffice,1
new_media_generation:hired_team_trial,1
new_breed_software:tux_paint,1
new_atlanta_communications:servletexec_isapi,1
new_atlanta_communications:bluedragon_server_jx,1
new_atlanta_communications:bluedragon_server,1
new_atlanta:bluedragon,1
new-place:captivate,1
nevrona_designs:miramail,1
netscreen:screen_os,1
netsupportsoftware:netsupport_manager,1
netsupport:netsupport_school_student,1
netsupport:netsupport_school,1
netsupport:netsupport_manager_client,1
netsupport:netsupport_manager_agent,1
netsupport:dna_helpdesk,1
netsprint:netsprint_toolbar,1
netsprint:ask_ie_toolbar,1
netsoft:smartnet,1
netsmart:smartcart,1
netsliver:pfa_cms,1
netsieben:netsieben_ssh_library,1
netshinesoftware:com_netinvoice,1
netscript_project:netscript,1
netscreen:screenos,1
netsw:libftp,1
netscreen:ns-50ns25,1
netscreen:ns-500,1
netscreen:ns-204,1
netscreen:ns-100,1
netscreen:ns-10,1
netscreen:netscreen-sa_5050_series,1
netscreen:netscreen-sa_5020_series,1
netscreen:netscreen-sa_5000_series,1
netscout:visualizer,1
netscout:ngenius_infinistream,1
netscape:smartdownload,1
netscape:publishingxpert,1
netscape:proxy_server,1
netscape:professional_services_ftpserver,1
netwin:dnews,1
network_appliance:netcache,1
network_appliance:data_ontap,1
network_administration_visualized:network_administration_visualized,1
network-weathermap:.network_weathermap,1
network-client.com:ftp_now,1
network-13:n-13_news,1
netwin:webnews,1
netwin:webmail,1
netwin:surgemail,1
netwin:surgeldap,1
netwin:surgeftp,1
netwin:smsgate,1
netwin:netauth,1
netwin:dnewsweb,1
netenberg:fantastico_de_luxe,1
netwin:dmailweb,1
netwin:dmail,1
netwin:cwmail,1
netwerk:smart_publisher,1
netweblogic:login_with_ajax,1
netweblogic:events_manager_pro,1
netweblogic:events_manager,1
netvios:netvios,1
neturf:ecommerce_shopping_cart,1
netty_project:netty,1
nettle_project:nettle,1
nettica_corporation:intellipeer_email_server,1
nettelephone:nettelephone,1
netsweeper:netsweeper,1
nec:atermwr8600n,1
nec:ip38x%2f1200,1
nec:ip38x%2f1100,1
nec:ip38x%2f107e,1
nec:ip38x%2f105,1
nec:ip38x%2f103,1
nec:ip38x%2f1000,1
nec:goah_networksv,1
nec:goah_intrasv,1
nec:expresssystemcenter,1
nec:expresscluster_x,1
nec:ews-ux_v,1
nec:capsuite_patchmeister,1
nec:bluefire_ix1035_router,1
nec:bladesystemcenter,1
nec:atermwr9500n,1
nec:ip38x%2f140,1
nec:atermwr8370n,1
nec:atermwr8160n,1
nec:atermwm3600r,1
nec:atermwm3450rn,1
nec:asl_ux_4800,1
neat_web:neat-web,1
nd:nd,1
nctsoft_products:nctwavchunkseditor2.dll,1
nctsoft_products:nctdialogicvoice,1
nctsoft_products:nctaudiostudio,1
nctsoft_products:nctaudiofile2,1
nctsoft_products:nctaudioeditor,1
nctsoft:nctaudiostudio,1
nctsoft:nctaudioeditor_activex_control,1
nec:ip38x_107e,1
nec:mobile_handset,1
nec:ix2010,1
nec:ix1050,1
nec:ix1020,1
nec:ix1011,1
nec:ix1010,1
nec:ip38x_810,1
nec:ip38x_3000,1
nec:ip38x_300,1
nec:ip38x_250i,1
nec:ip38x_2000,1
nec:ip38x_1500,1
nec:ip38x_140,1
nec:ip38x_1200,1
nec:ip38x_1100,1
nctsoft:nctaudioeditor,1
nec:ip38x_105,1
nec:ip38x_1000,1
nec:ip38x%2fv700,1
nec:ip38x%2fsr100,1
nec:ip38x%2f58i,1
nec:ip38x%2f57i,1
nec:ip38x%2f55i,1
nec:ip38x%2f52,1
nec:ip38x%2f3000,1
nec:ip38x%2f300,1
nec:ip38x%2f250i,1
nec:ip38x%2f2000,1
nec:ip38x%2f200,1
nec:ip38x%2f1500,1
nazgulled:nzfotolog,1
ncipher:chil,1
nchsoftware:meo_encryption_software,1
nch_software:swift_sound_web_dictate,1
nch_software:nch_software_classic_ftp,1
nch:axon_virtual_pbx,1
ncftpd:ncftpd_ftp_server,1
ncftp_software:ncftp,1
ncaster:ncaster,1
nc_linklist:nc_linklist,1
nbsmtp:nbsmtp,1
nbe:nbe,1
nbcfc:new_beginnings_cfc,1
nbase-xyplex:edgeblaster,1
nba:sacramento_kings,1
nba:nba_game_time_2013-2014,1
ncipher:dse200_document_sealing_engine,1
nazgul:nostromo,1
nazarkin.name:weatimages,1
nayco:jasmine,1
naxtor:shopping_cart,1
naxtech:cms_afroditi,1
naxsi_project:naxsi,1
navyism:n_at_board,1
navision_software:navision_financials_server,1
navision:financials_server,1
navigate_project:navigate,1
naver:nhn_japan_naver_line,1
naver:loctouch,1
naver:line_play,1
navboard:navboard,1
ncompress:ncompress,1
ncsa:telnet,1
ncsa:servers,1
ncsa:ncsa_web_server,1
ncsa:ncsa_httpd,1
ncsa:myproxy,1
ncsa:campas,1
ncrypted:nct_jobs_portal_script,1
ncrafts:formcraft,1
ncr:mp-ras,1
ncpfs:ncpfs,1
ncp_network_communications:secure_client,1
ncp-e:secure_entry_client,1
ncp-e:secure_enterprise_client,1
ncp-e:secure_client,1
nec:multiwriter_1700c,1
ncm:ncm_content_management_system,1
ncipher:time_source_master_clock,1
ncipher:support_software,1
ncipher:securedb,1
ncipher:pkcs_11_library,1
ncipher:payshield_spp_library,1
ncipher:payshield,1
ncipher:nshield,1
ncipher:nforce,1
ncipher:nethsm,1
ncipher:ncore,1
ncipher:ncipher_software_cd,1
ncipher:ncipher,1
ncipher:mscapi_csp,1
netartmedia:blog_system,1
netbsd:netbsd_current,1
netbsd:netbsd,1
netbsd:ftpd,1
netbizcity:faqmasterflexplus,1
netbilling:netbilling,1
netauctionhelp:netauctionhelp,1
netatalk:open_source_apple_file_share_protocol_suite,1
netatalk:netatalk,1
netartmedia:websiteadmin,1
netartmedia:real_estate_portal,1
netartmedia:media_real_estate_portal,1
netartmedia:jobs_portal,1
netartmedia:iboutique.mall,1
netartmedia:iboutique,1
netartmedia:car_portal,1
netbsd:tnftpd,1
netart_media:vlog_system,1
netart_media:real_estate_portal,1
netart_media:pharmacy_system,1
netart_media:car_portal,1
netart_media:blog_system,1
netapp:oncommand_workflow_automation,1
netapp:oncommand_balance,1
netapp:data_ontap,1
netapp:clustered_data_ontap,1
net_portal_dynamic_system:net_portal_dynamic_system,1
net_integration_technologies_inc.:wvtftp,1
net_dns:net_dns,1
net_art_media:iboutique.mall,1
net_art_media:iboutique,1
netcplus:browsegate,1
netegrity:siteminder,1
netegrity:sideminder_affiliate_agent,1
netegrity:policy_server,1
netegrity:identityminder,1
netease:youdao_dictionary,1
netease:neteaseweibo,1
netease:netease_weibohd,1
netease:netease_reader,1
netease:netease_pmail,1
netease:netease_cloudalbum,1
netdirect:shopengine,1
netdave:webster_http_server,1
netcruiser_software:netcruiser_web_server,1
netcreators:irfaq,1
netcplus:businessmail,1
net_activity_viewer:net_activity_viewer,1
netcordia:netmri,1
netcomposite:shellguard_ssh,1
netcommwireless:nb604n_firmware,1
netcommwireless:nb604n,1
netcommons:netcommons,1
netcomm:nb1300,1
netcode:nc_book,1
netchemia:oneschool,1
netchat:subnet_chat_application,1
netcat:netcat,1
netcaptor:netcaptor,1
netbus:netbus,1
netbula:anyboard,1
netbsd:umapfs,1
nelso_software:desktop_rover,1
neorcha:usek,1
neon_software:neon_responder,1
neon_labs:neon_labs_website,1
neon:neon_client_library,1
neon:neon,1
neomodus:direct_connect,1
neomail:neomail,1
neojoomla:com_neorecruit,1
neojapan:desknet_neo,1
neoengine:neoengine,1
neocrome:seditio,1
neocrome:land_down_under,1
neoaxis:neoaxis_web_player,1
neo_japan:desknets,1
neo4j:neo4j,1
neoscale_systems:cryptostor_tape_700,1
nelogic_technologies:nephp_publisher_enterprise,1
nelogic_technologies:nephp_publisher,1
nelogic:nephp_publisher,1
needscripts:homes_4_sale,1
nedprod:nedmalloc,1
nedit:nedit,1
nec:websam_deploymentmanager,1
nec:virtualpccenter,1
nec:up-ux_v,1
nec:universal_raid_utility,1
nec:univerge,1
nec:sockscap,1
nec:socks_5,1
nec:sigmasystemcenter,1
nespresso:nespresso,1
net56:file_manager,1
net4visions:ibrowser,1
net2ftp:net2ftp,1
net-square:httprint,1
net-snmp:net_snmp,1
net-snmp:net-snmp,1
net-side.net:net_side_content_management_system,1
nesvarnik:nesvarnik,1
nestor_mata_cuthbert:taxonomy_navigator,1
nestler:ultimate_christian_radios,1
nessus:web_server_plugin,1
nessus:vulnerability_scanner,1
nessus:nessuswx,1
nessus:nessus,1
news_revolution_-_bahrain_project:news_revolution_-_bahrain,1
nes_system:nes_system,1
nes_game:nes_game,1
nersoft:live_music_plus,1
nero:showtime,1
nero:neronet,1
nero:nero,1
nero:mediaplayer,1
nero:mediahome_ce,1
nero:mediahome,1
nerf_arena_blast:nerf_arena_blast,1
nerdico_project:nerdico,1
neoteris:instant_virtual_extranet,1
neosys:neon_webmail,1
neosoft:neobook,1
nortel:symposium_express_call_center,1
nortel:vpn_router_2700,1
nortel:vpn_router_1750,1
nortel:vpn_router_1740,1
nortel:vpn_router_1700,1
nortel:vpn_router_1100,1
nortel:vpn_router_1050,1
nortel:vpn_router_1010,1
nortel:voip-core-cs,1
nortel:universal_signaling_point,1
nortel:unistim_protocol,1
nortel:unistim_ip_phone,1
nortel:symposium_web_client,1
nortel:symposium_web_centre_portal,1
nortel:symposium_tapi_service_provider,1
nortel:symposium_network_control_center,1
nortel:vpn_router_5000,1
nortel:symposium_call_center_server,1
nortel:symposium_agent,1
nortel:survivable_remote_gateway,1
nortel:succession_communication_server_2000,1
nortel:succession_communication_server_1000,1
nortel:ssl_vpn,1
nortel:sip_softphone,1
nortel:sip_multimedia_pc_client,1
nortel:periphonics,1
nortel:pc_client_soft_phone_sip,1
nortel:optivity_telephony_manager,1
nortel:optivity_net_architect,1
nortel:optical_metro_5200,1
nortel:optical_metro_5100,1
notepad%2b%2b:notepad%2b%2b,1
novatech:orion5_dnp_slave,1
novatech:orion5_dnp_master,1
novastor:novanet,1
novalnet:novalnet_payment_module_ubercart-,1
novadevelopement:photoimpact_x3,1
novaboard:novaboard,1
nova921:nova_92.1_fm,1
nova-cms:nova_cms,1
notsopureedit:notsopureedit,1
notredame:notredame_seguradora,1
notmuchmail:notmuch,1
notify_technology:notifylink,1
notify_project:notify,1
noticeware:noticeware_email_server_ng,1
noticeware:email_server,1
nortel:optical_metro_5000,1
not_yet_commons_ssl_project:not_yet_commons_ssl,1
nostatic:digitaldj,1
nosque:msgcore,1
noserub:noserub,1
nos_microsystems:getplus_download_manager,1
nos:nos_alive,1
norz:zawhttpd,1
northern_solutions:xeneo_web_server,1
north_country_public_radio:public_media_manager,1
nortel:wlan_access_point_2225,1
nortel:wlan_access_point_2221,1
nortel:wlan_access_point_2220,1
nortel:vpn_router_portfolio,1
nortel:vpn_router_600,1
nordex:nordex_control_2_scada,1
nortel:802.11_wireless_ip_gateway,1
nortel:7250_wlan_access_point,1
nortel:7220_wlan_access_point,1
norman_ramsey:noweb,1
norman:virus_control_antivirus,1
norman:security_suite,1
norman:normon_antivirus,1
norman:norman_virus_control,1
norman:norman_sandbox_analyzer,1
norman:norman_antivirus_%26_antispyware,1
nori_gem_project:nori_gem,1
norenz:ad-edit2,1
nordugrid:nordugrid-arc,1
nordicwind:nordicwind_document_management_system,1
nordicwind:noah,1
nortel:alteon_acedirector,1
nooms:nooms,1
noofs_team:network_object_oriented_file_system,1
noodlecake:super_stickman_golf,1
nonnoi_solutions:asp_barcode,1
nongnu:samizdat,1
nongnu:oath_toolkit,1
nongnu:mail_notification,1
nongnu:gksu,1
nongnu:cvs,1
nonghyup:smart_nhibzbanking,1
nonghyup:smart_card,1
nonghyup:smart_calculator,1
nonghyup:smart,1
noname_media:photo_galerie_standard,1
nortel:ip_softphone_2050,1
nortel:net_direct_client,1
nortel:nautica_marlin,1
nortel:multimedia_communications_server,1
nortel:multimedia_communication_server_5100,1
nortel:mobile_voice_client_2050,1
nortel:meridian_sl100,1
nortel:meridian_option_81c,1
nortel:meridian_option_61c,1
nortel:meridian_option_51c,1
nortel:meridian_option_11c,1
nortel:meridian_mail,1
nortel:media_processing_server,1
nortel:media_communication_server_5200,1
nortel:media_communication_server_5100,1
novatech:orion5r_dnp_master,1
nortel:ethernet_routing_switch_1648,1
nortel:ethernet_routing_switch_1624,1
nortel:ethernet_routing_switch_1612,1
nortel:cvx_1800_multi-service_access_switch,1
nortel:cs1000,1
nortel:contivity,1
nortel:contact_center,1
nortel:communications_server,1
nortel:communication_server_1000,1
nortel:centrex_ip_element_manager,1
nortel:centrex_ip_client_manager,1
nortel:callpilot_server,1
nortel:callpilot,1
nortel:business_communications_manager,1
novell:user_application,1
novell:zenworks_patch_management_update_agent,1
novell:zenworks_patch_management_server,1
novell:zenworks_mobile_management,1
novell:zenworks_handheld_management,1
novell:zenworks_endpoint_security_management,1
novell:zenworks_desktops,1
novell:zenworks_desktop_management,1
novell:zenworks_configuration_manager,1
novell:zenworks_configuration_management,1
novell:zenworks_asset_management,1
novell:zenworks,1
novell:xtier_framework,1
novell:web_server,1
novell:web_search,1
novell:vibe_onprem,1
novell:zenworks_remote_management,1
novell:unixware,1
novell:teaming,1
novell:suse_studio_onsite,1
novell:suse_manager,1
novell:suse_linux_sdk,1
novell:suse_linux_for_vmware,1
novell:suse_linux_enterprise_software_development_kit,1
novell:suse_linux_enterprise_server,1
novell:suse_linux_enterprise_for_sap_applications,1
novell:suse_linux_enterprise_desktop,1
novell:suse_linux_enterprise,1
novell:suse_linux,1
novell:suse_lifecycle_management_server,1
novell:suse_cloud,1
nq:easy_finder_%26_anti-theft,1
nswc:cider_shadow,1
nstx:ip_over_dns_utility,1
nss_ldap:nss_ldap,1
nspluginwrapper:nspluginwrapper,1
nsoftware:unitronics_uniopc,1
nsoftware:ibiz_e-banking_integrator,1
nskate:phortail,1
